,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_underscores,url_query_len,url_num_query_para,url_entropy,html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),Result_v1
2728,0.0,70.0,16.0,16.0,1.0,0.0,0.0,4.751750082,11.0,0.0,0.0,1.0,1.0,58.0,1
2729,1.0,10.0,26.0,26.0,0.0,0.0,0.0,4.325924733,2.0,0.0,0.0,1.0,1.0,19.0,-1
2730,0.0,48.0,12.0,12.0,0.0,0.0,0.0,4.2635794,4.0,0.0,0.0,1.0,1.0,3.0,-1
2732,0.0,95.0,19.0,19.0,0.0,0.0,0.0,5.032708376,1.0,0.0,0.0,1.0,1.0,526.0,1
2733,0.0,24.0,21.0,21.0,0.0,0.0,0.0,4.49614286,9.0,0.0,0.0,1.0,1.0,23.0,-1
2734,0.0,5.0,18.0,18.0,0.0,0.0,0.0,3.667928472,1.0,0.0,0.0,1.0,0.0,1.0,-1
2736,0.0,49.0,11.0,11.0,1.0,0.0,0.0,4.631672864,0.0,0.0,0.0,1.0,0.0,3.0,1
2737,0.0,39.0,16.0,16.0,1.0,19.0,1.0,4.891539817,2.0,0.0,0.0,1.0,0.0,0.0,-1
2738,0.0,1.0,11.0,11.0,0.0,0.0,0.0,3.246439345,3.0,0.0,0.0,1.0,1.0,7.0,-1
2739,0.0,83.0,22.0,22.0,0.0,0.0,0.0,4.563416832,59.0,0.0,0.0,1.0,1.0,13.0,-1
2740,0.0,22.0,9.0,9.0,0.0,0.0,0.0,4.208196592,6.0,0.0,0.0,1.0,1.0,56.0,1
2741,2.0,1.0,31.0,31.0,0.0,0.0,0.0,4.43874709,1.0,0.0,0.0,1.0,0.0,0.0,-1
2742,0.0,9.0,17.0,17.0,1.0,0.0,0.0,3.884858892,9.0,0.0,0.0,2.0,1.0,106.0,1
2743,0.0,73.0,17.0,17.0,0.0,0.0,0.0,4.342513648,17.0,0.0,0.0,1.0,1.0,17.0,1
2744,0.0,13.0,12.0,12.0,0.0,0.0,0.0,3.968139062,9.0,0.0,0.0,1.0,1.0,0.0,1
2745,0.0,20.0,17.0,17.0,0.0,0.0,0.0,4.445131835,17.0,0.0,0.0,1.0,2.0,29.0,1
2746,0.0,21.0,12.0,12.0,0.0,0.0,0.0,4.246439345,1.0,0.0,0.0,1.0,0.0,26.0,1
2748,0.0,9.0,9.0,9.0,0.0,0.0,0.0,3.67326969,3.0,0.0,0.0,1.0,1.0,15.0,1
2749,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.572623664,17.0,0.0,0.0,1.0,0.0,81.0,1
2750,0.0,0.0,28.0,28.0,0.0,0.0,0.0,4.10701771,9.0,0.0,0.0,1.0,0.0,0.0,1
2751,0.0,12.0,10.0,10.0,0.0,0.0,0.0,3.728502116,0.0,0.0,0.0,1.0,3.0,63.0,1
2752,1.0,7.0,17.0,17.0,0.0,0.0,0.0,4.260332601,5.0,0.0,0.0,1.0,0.0,4.0,-1
2754,0.0,13.0,17.0,17.0,0.0,0.0,0.0,4.057313082,8.0,0.0,0.0,1.0,1.0,393.0,1
2755,3.0,1.0,39.0,39.0,0.0,0.0,0.0,4.112238853,1.0,0.0,0.0,1.0,0.0,0.0,-1
2756,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.282098602,9.0,0.0,0.0,1.0,1.0,4.0,-1
2757,0.0,0.0,11.0,11.0,0.0,0.0,0.0,3.260828171,6.0,0.0,0.0,1.0,0.0,27.0,1
2758,0.0,92.0,13.0,13.0,0.0,0.0,0.0,4.853717986,0.0,0.0,0.0,1.0,1.0,0.0,-1
2761,0.0,58.0,14.0,14.0,0.0,0.0,0.0,4.787445939,1.0,0.0,0.0,2.0,1.0,0.0,-1
2763,0.0,20.0,27.0,27.0,0.0,0.0,0.0,4.453690048,9.0,0.0,0.0,1.0,0.0,70.0,1
2764,2.0,350.0,18.0,18.0,0.0,0.0,0.0,4.958508934,2.0,0.0,0.0,1.0,0.0,5.0,1
2766,0.0,15.0,34.0,34.0,0.0,0.0,0.0,4.126301967,0.0,0.0,0.0,1.0,2.0,4.0,-1
2768,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.86311374,1.0,0.0,0.0,1.0,1.0,26.0,-1
2769,1.0,24.0,15.0,15.0,1.0,0.0,0.0,4.795088586,2.0,0.0,0.0,1.0,0.0,5.0,1
2770,0.0,1.0,37.0,37.0,0.0,0.0,0.0,4.144537752,0.0,0.0,0.0,1.0,0.0,0.0,-1
2771,0.0,10.0,16.0,16.0,0.0,0.0,0.0,3.960320255,4.0,0.0,0.0,1.0,1.0,4.0,-1
2772,0.0,6.0,13.0,13.0,0.0,0.0,0.0,3.642371449,10.0,0.0,0.0,1.0,0.0,0.0,-1
2773,0.0,44.0,9.0,9.0,1.0,0.0,0.0,4.487966797,2.0,0.0,0.0,1.0,0.0,0.0,1
2774,0.0,48.0,12.0,12.0,1.0,0.0,0.0,4.594011721,0.0,0.0,0.0,1.0,0.0,3.0,1
2775,0.0,0.0,18.0,18.0,0.0,0.0,0.0,4.132944045,29.0,0.0,0.0,1.0,0.0,58.0,1
2777,0.0,18.0,17.0,17.0,0.0,0.0,0.0,4.109306836,16.0,0.0,0.0,1.0,0.0,0.0,1
2779,0.0,1.0,41.0,41.0,0.0,0.0,0.0,4.313190711,4.0,0.0,0.0,1.0,1.0,0.0,-1
2780,0.0,36.0,22.0,22.0,1.0,157.0,3.0,4.769576295,1.0,0.0,0.0,1.0,1.0,5.0,-1
2781,0.0,60.0,13.0,13.0,0.0,6.0,0.0,4.109529853,4.0,0.0,0.0,1.0,0.0,0.0,-1
2782,0.0,3.0,15.0,15.0,0.0,0.0,0.0,3.584303179,25.0,0.0,0.0,1.0,1.0,195.0,1
2783,0.0,33.0,20.0,20.0,1.0,0.0,0.0,4.564735179,4.0,0.0,0.0,1.0,0.0,0.0,1
2784,0.0,48.0,18.0,18.0,1.0,0.0,0.0,4.613200121,0.0,0.0,0.0,1.0,0.0,3.0,1
2785,0.0,64.0,11.0,11.0,2.0,0.0,0.0,4.510186841,0.0,0.0,0.0,1.0,0.0,3.0,1
2786,2.0,1.0,23.0,23.0,0.0,0.0,0.0,4.002268084,23.0,0.0,0.0,1.0,3.0,188.0,-1
2788,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.338663285,9.0,0.0,0.0,1.0,1.0,4.0,-1
2789,1.0,17.0,14.0,14.0,0.0,0.0,0.0,4.214262796,35.0,0.0,0.0,1.0,5.0,217.0,-1
2791,0.0,92.0,13.0,13.0,0.0,0.0,0.0,4.726511374,0.0,0.0,0.0,1.0,1.0,0.0,-1
2792,0.0,21.0,12.0,12.0,0.0,0.0,0.0,4.665311532,3.0,0.0,0.0,1.0,0.0,1.0,1
2793,0.0,1.0,25.0,25.0,0.0,0.0,0.0,3.945464952,0.0,0.0,0.0,1.0,0.0,2.0,-1
2795,0.0,15.0,15.0,15.0,0.0,0.0,0.0,4.324186136,6.0,0.0,0.0,1.0,0.0,0.0,1
2796,2.0,10.0,38.0,38.0,0.0,0.0,0.0,4.349341699,2.0,0.0,0.0,1.0,1.0,15.0,-1
2798,0.0,137.0,14.0,14.0,0.0,0.0,0.0,4.93022521,0.0,0.0,0.0,1.0,0.0,0.0,1
2799,0.0,15.0,13.0,13.0,0.0,0.0,0.0,4.136286231,10.0,0.0,0.0,1.0,2.0,52.0,1
2800,1.0,12.0,16.0,16.0,0.0,0.0,0.0,3.96132014,38.0,0.0,0.0,1.0,3.0,213.0,-1
2801,0.0,21.0,11.0,11.0,0.0,0.0,0.0,4.169766962,13.0,0.0,0.0,1.0,1.0,39.0,1
2802,0.0,203.0,9.0,9.0,1.0,0.0,0.0,4.671955219,0.0,0.0,0.0,1.0,0.0,1.0,1
2803,1.0,19.0,17.0,17.0,0.0,0.0,0.0,3.989649929,4.0,0.0,0.0,1.0,1.0,1.0,-1
2804,3.0,10.0,35.0,35.0,0.0,0.0,0.0,4.314828889,2.0,0.0,0.0,1.0,1.0,18.0,-1
2805,0.0,10.0,16.0,13.0,0.0,0.0,0.0,3.922589574,3.0,0.0,0.0,1.0,1.0,1.0,1
2808,1.0,10.0,19.0,19.0,0.0,0.0,0.0,4.168120257,2.0,0.0,0.0,1.0,1.0,16.0,-1
2809,0.0,1.0,22.0,22.0,0.0,0.0,0.0,4.015061012,11.0,0.0,0.0,1.0,1.0,12.0,-1
2810,0.0,1.0,16.0,16.0,0.0,0.0,0.0,3.886842188,16.0,0.0,0.0,1.0,2.0,2.0,-1
2811,0.0,11.0,15.0,15.0,0.0,0.0,0.0,3.922589574,7.0,0.0,0.0,0.0,0.0,0.0,1
2812,0.0,64.0,20.0,20.0,0.0,0.0,0.0,4.288075511,25.0,0.0,0.0,1.0,2.0,78.0,1
2813,1.0,1.0,24.0,24.0,0.0,0.0,0.0,4.304229297,59.0,0.0,0.0,1.0,1.0,121.0,-1
2814,0.0,14.0,12.0,12.0,0.0,0.0,0.0,4.271370634,9.0,0.0,0.0,1.0,1.0,4.0,-1
2815,0.0,23.0,11.0,11.0,0.0,0.0,0.0,4.241102309,0.0,0.0,0.0,1.0,1.0,0.0,-1
2817,2.0,10.0,30.0,30.0,0.0,0.0,0.0,4.275036394,2.0,0.0,0.0,1.0,1.0,18.0,-1
2818,0.0,99.0,13.0,13.0,0.0,5.0,0.0,4.319859232,5.0,0.0,0.0,1.0,1.0,1.0,-1
2820,0.0,0.0,31.0,31.0,0.0,0.0,0.0,4.07042586,17.0,0.0,0.0,1.0,2.0,53.0,1
2821,0.0,53.0,16.0,16.0,3.0,0.0,0.0,4.551031554,0.0,0.0,0.0,1.0,0.0,3.0,1
2822,2.0,8.0,20.0,20.0,0.0,0.0,0.0,3.958546099,2.0,0.0,0.0,1.0,1.0,16.0,-1
2823,0.0,28.0,14.0,14.0,0.0,0.0,0.0,4.068819927,16.0,0.0,0.0,1.0,2.0,118.0,1
2824,1.0,1.0,20.0,20.0,0.0,0.0,0.0,3.994680368,5.0,0.0,0.0,1.0,1.0,8.0,-1
2825,0.0,29.0,17.0,17.0,0.0,0.0,0.0,4.098098937,37.0,0.0,0.0,2.0,1.0,35.0,-1
2826,1.0,1.0,19.0,19.0,0.0,0.0,0.0,3.958229169,0.0,0.0,0.0,1.0,0.0,4.0,-1
2827,0.0,22.0,14.0,14.0,1.0,0.0,0.0,4.436260028,13.0,0.0,0.0,1.0,0.0,51.0,1
2828,0.0,35.0,9.0,9.0,0.0,0.0,0.0,4.491271794,13.0,1.0,1.0,1.0,1.0,81.0,1
2831,0.0,0.0,21.0,21.0,0.0,0.0,0.0,4.021640636,22.0,0.0,0.0,1.0,1.0,70.0,1
2832,2.0,10.0,33.0,33.0,0.0,0.0,0.0,4.377541028,2.0,0.0,0.0,1.0,1.0,15.0,-1
2834,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.831631512,1.0,0.0,0.0,1.0,1.0,26.0,-1
2836,0.0,92.0,13.0,13.0,0.0,0.0,0.0,4.888374154,0.0,0.0,0.0,1.0,1.0,0.0,-1
2837,0.0,11.0,13.0,13.0,0.0,0.0,0.0,3.775830987,2.0,0.0,0.0,1.0,0.0,0.0,1
2838,0.0,64.0,15.0,15.0,0.0,0.0,0.0,4.449115217,8.0,0.0,0.0,2.0,1.0,11.0,-1
2839,1.0,10.0,21.0,21.0,0.0,0.0,0.0,4.316826898,2.0,0.0,0.0,1.0,1.0,13.0,-1
2840,0.0,0.0,17.0,17.0,0.0,0.0,0.0,3.668295834,8.0,0.0,0.0,1.0,0.0,6.0,1
2841,0.0,11.0,17.0,14.0,0.0,0.0,0.0,4.171860874,1.0,0.0,0.0,1.0,0.0,0.0,1
2842,2.0,1.0,26.0,26.0,0.0,0.0,0.0,3.819244739,0.0,0.0,0.0,1.0,0.0,7.0,-1
2845,0.0,26.0,22.0,22.0,2.0,85.0,2.0,5.456243621,13.0,0.0,0.0,1.0,2.0,496.0,-1
2847,1.0,0.0,17.0,17.0,0.0,0.0,0.0,3.75326969,21.0,0.0,0.0,1.0,1.0,143.0,1
2848,0.0,12.0,15.0,15.0,0.0,0.0,0.0,4.071894459,10.0,0.0,0.0,1.0,1.0,7.0,-1
2849,0.0,0.0,18.0,18.0,0.0,0.0,0.0,3.75326969,50.0,0.0,0.0,1.0,0.0,37.0,1
2851,1.0,10.0,26.0,26.0,0.0,0.0,0.0,4.174674232,2.0,0.0,0.0,1.0,1.0,16.0,-1
2852,0.0,13.0,13.0,13.0,0.0,0.0,0.0,3.019765516,2.0,0.0,0.0,1.0,1.0,0.0,-1
2854,0.0,17.0,24.0,24.0,0.0,0.0,0.0,4.321157232,2.0,0.0,0.0,1.0,1.0,16.0,-1
2855,0.0,4.0,22.0,22.0,3.0,185.0,8.0,4.916360358,8.0,0.0,0.0,1.0,1.0,0.0,-1
2856,0.0,13.0,11.0,11.0,0.0,0.0,0.0,4.155651552,8.0,0.0,0.0,1.0,0.0,46.0,1
2857,0.0,29.0,18.0,18.0,0.0,0.0,0.0,4.797376059,12.0,0.0,0.0,1.0,2.0,5.0,-1
2858,2.0,13.0,32.0,32.0,0.0,0.0,0.0,4.234308354,23.0,0.0,0.0,1.0,1.0,15.0,-1
2860,0.0,12.0,17.0,12.0,0.0,0.0,0.0,4.10701771,3.0,0.0,0.0,1.0,1.0,0.0,1
2861,0.0,56.0,15.0,15.0,0.0,0.0,0.0,4.229780022,11.0,0.0,0.0,1.0,2.0,64.0,-1
2862,0.0,84.0,23.0,23.0,0.0,0.0,0.0,4.779343856,3.0,0.0,0.0,1.0,1.0,0.0,-1
2863,0.0,22.0,11.0,11.0,0.0,0.0,0.0,4.315311532,20.0,0.0,0.0,1.0,2.0,293.0,1
2865,2.0,10.0,36.0,36.0,0.0,0.0,0.0,4.295739585,2.0,0.0,0.0,1.0,1.0,15.0,-1
2866,0.0,0.0,19.0,19.0,0.0,0.0,0.0,4.085055103,11.0,0.0,0.0,1.0,0.0,149.0,1
2867,0.0,92.0,13.0,13.0,0.0,0.0,0.0,4.960054379,0.0,0.0,0.0,1.0,1.0,0.0,-1
2868,0.0,10.0,13.0,13.0,0.0,0.0,0.0,3.977916875,27.0,0.0,0.0,1.0,1.0,28.0,1
2869,0.0,227.0,7.0,7.0,1.0,0.0,0.0,4.376069525,3.0,0.0,0.0,1.0,0.0,0.0,1
2870,0.0,9.0,10.0,10.0,0.0,0.0,0.0,3.902174814,44.0,0.0,0.0,1.0,0.0,237.0,1
2873,1.0,1.0,32.0,32.0,0.0,0.0,0.0,4.04958177,1.0,0.0,0.0,3.0,0.0,0.0,-1
2875,0.0,58.0,14.0,14.0,1.0,165.0,3.0,4.83326851,1.0,0.0,0.0,2.0,1.0,0.0,-1
2876,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.516027641,1.0,0.0,1.0,1.0,0.0,3.0,1
2877,2.0,10.0,29.0,29.0,0.0,0.0,0.0,4.311958469,2.0,0.0,0.0,1.0,1.0,18.0,-1
2879,4.0,34.0,48.0,48.0,0.0,11.0,0.0,4.484309691,5.0,0.0,0.0,1.0,1.0,2.0,-1
2880,0.0,23.0,16.0,16.0,0.0,0.0,0.0,3.977164054,0.0,0.0,0.0,0.0,2.0,0.0,-1
2881,1.0,6.0,23.0,23.0,0.0,0.0,0.0,4.11786103,3.0,0.0,0.0,1.0,1.0,0.0,-1
2882,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.963890533,1.0,0.0,0.0,1.0,1.0,26.0,-1
2883,0.0,18.0,12.0,12.0,0.0,0.0,0.0,4.368388082,9.0,0.0,0.0,1.0,1.0,50.0,-1
2884,0.0,1.0,25.0,25.0,0.0,0.0,0.0,3.763646771,22.0,0.0,0.0,1.0,1.0,8.0,-1
2885,0.0,24.0,13.0,13.0,0.0,0.0,0.0,4.189561096,4.0,0.0,0.0,1.0,0.0,0.0,1
2887,0.0,55.0,14.0,11.0,0.0,0.0,0.0,4.647075501,26.0,0.0,0.0,1.0,1.0,3.0,1
2888,0.0,37.0,15.0,15.0,1.0,0.0,0.0,4.681052321,0.0,0.0,0.0,1.0,0.0,0.0,1
2889,0.0,0.0,7.0,7.0,0.0,0.0,0.0,3.521640636,13.0,0.0,0.0,1.0,1.0,70.0,1
2890,2.0,10.0,35.0,35.0,0.0,0.0,0.0,4.406428001,2.0,0.0,0.0,1.0,1.0,16.0,-1
2891,0.0,13.0,13.0,13.0,18.0,429.0,9.0,4.780469616,1.0,0.0,0.0,1.0,0.0,0.0,-1
2893,2.0,10.0,32.0,32.0,0.0,0.0,0.0,4.252878689,2.0,0.0,0.0,1.0,1.0,18.0,-1
2895,1.0,18.0,14.0,14.0,0.0,0.0,0.0,4.468112399,17.0,0.0,0.0,1.0,1.0,116.0,1
2896,0.0,0.0,22.0,22.0,0.0,0.0,0.0,3.828072996,29.0,0.0,0.0,1.0,1.0,55.0,1
2897,2.0,31.0,22.0,22.0,0.0,35.0,1.0,4.632900669,24.0,0.0,0.0,1.0,4.0,137.0,-1
2898,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.606936732,5.0,0.0,0.0,1.0,1.0,83.0,1
2901,2.0,6.0,22.0,22.0,0.0,0.0,0.0,4.24301016,3.0,0.0,0.0,1.0,1.0,0.0,-1
2902,0.0,8.0,6.0,6.0,0.0,0.0,0.0,3.845350937,3.0,0.0,0.0,1.0,0.0,5.0,-1
2903,0.0,27.0,19.0,19.0,0.0,0.0,0.0,4.23840018,8.0,0.0,0.0,1.0,1.0,4.0,-1
2904,1.0,25.0,15.0,15.0,0.0,0.0,0.0,4.440449959,0.0,0.0,0.0,1.0,0.0,3.0,1
2905,0.0,7.0,16.0,16.0,0.0,0.0,0.0,4.006238929,2.0,0.0,0.0,1.0,1.0,2.0,-1
2906,1.0,26.0,13.0,13.0,0.0,0.0,0.0,4.338141847,4.0,0.0,0.0,1.0,0.0,16.0,1
2907,0.0,45.0,16.0,16.0,0.0,0.0,0.0,4.497183937,35.0,0.0,0.0,1.0,6.0,24.0,1
2909,1.0,13.0,33.0,33.0,0.0,41.0,1.0,4.90299282,1.0,0.0,0.0,1.0,1.0,26.0,-1
2910,0.0,22.0,12.0,12.0,0.0,0.0,0.0,4.814511456,3.0,0.0,0.0,1.0,0.0,1.0,1
2913,0.0,15.0,20.0,20.0,0.0,248.0,7.0,4.905836338,2.0,0.0,0.0,2.0,1.0,5.0,-1
2914,0.0,12.0,11.0,11.0,0.0,0.0,0.0,4.056564762,23.0,0.0,0.0,1.0,1.0,71.0,1
2915,0.0,11.0,15.0,15.0,0.0,0.0,0.0,4.006071013,1.0,0.0,0.0,1.0,0.0,0.0,1
2918,0.0,0.0,26.0,26.0,0.0,0.0,0.0,3.795325,13.0,0.0,0.0,1.0,0.0,19.0,1
2920,3.0,16.0,48.0,48.0,0.0,0.0,0.0,4.17655055,0.0,0.0,0.0,1.0,0.0,3.0,-1
2922,2.0,1.0,57.0,57.0,0.0,0.0,0.0,4.115364013,10.0,0.0,0.0,1.0,1.0,25.0,-1
2923,2.0,12.0,20.0,20.0,0.0,0.0,0.0,4.201692924,3.0,0.0,0.0,1.0,1.0,0.0,-1
2924,0.0,20.0,21.0,21.0,0.0,0.0,0.0,4.053414059,0.0,0.0,0.0,1.0,0.0,27.0,1
2925,0.0,33.0,20.0,20.0,1.0,0.0,0.0,4.474954813,4.0,0.0,0.0,1.0,0.0,0.0,1
2926,0.0,30.0,25.0,25.0,0.0,0.0,0.0,4.244304883,2.0,0.0,0.0,1.0,1.0,3.0,-1
2927,0.0,31.0,12.0,12.0,0.0,0.0,0.0,4.33617463,82.0,0.0,0.0,1.0,2.0,70.0,1
2928,2.0,10.0,25.0,25.0,0.0,0.0,0.0,4.242686778,2.0,0.0,0.0,1.0,1.0,18.0,-1
2929,2.0,50.0,38.0,38.0,1.0,0.0,0.0,4.817290615,24.0,0.0,0.0,1.0,1.0,82.0,-1
2931,0.0,10.0,24.0,24.0,0.0,0.0,0.0,4.405855663,2.0,0.0,0.0,1.0,1.0,15.0,-1
2932,0.0,12.0,13.0,13.0,0.0,0.0,0.0,3.137015896,2.0,0.0,0.0,1.0,1.0,0.0,-1
2934,6.0,1.0,56.0,56.0,0.0,0.0,0.0,4.41462176,0.0,0.0,0.0,1.0,1.0,8.0,-1
2936,0.0,0.0,21.0,21.0,0.0,0.0,0.0,3.88333746,5.0,0.0,0.0,1.0,1.0,93.0,1
2937,0.0,1.0,17.0,14.0,0.0,0.0,0.0,3.59326969,0.0,0.0,0.0,1.0,0.0,1.0,1
2938,0.0,16.0,17.0,17.0,1.0,0.0,0.0,4.327567157,13.0,0.0,0.0,1.0,1.0,44.0,1
2939,0.0,21.0,18.0,18.0,0.0,0.0,0.0,4.199782543,3.0,0.0,0.0,1.0,1.0,59.0,1
2940,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.946447074,1.0,0.0,0.0,1.0,1.0,26.0,-1
2941,1.0,10.0,26.0,26.0,0.0,0.0,0.0,4.172404562,2.0,0.0,0.0,1.0,1.0,18.0,-1
2942,0.0,14.0,19.0,19.0,0.0,0.0,0.0,4.076348956,31.0,0.0,0.0,1.0,1.0,20.0,1
2943,0.0,33.0,9.0,9.0,2.0,0.0,0.0,4.167896518,4.0,0.0,0.0,1.0,1.0,275.0,1
2945,0.0,31.0,27.0,27.0,0.0,0.0,0.0,4.208175423,9.0,0.0,0.0,1.0,1.0,4.0,-1
2946,0.0,0.0,28.0,28.0,0.0,0.0,0.0,4.011585432,3.0,0.0,0.0,1.0,0.0,36.0,1
2947,2.0,14.0,21.0,21.0,0.0,0.0,0.0,4.40825458,15.0,0.0,0.0,1.0,3.0,229.0,-1
2948,0.0,46.0,11.0,11.0,0.0,0.0,0.0,4.466578664,7.0,0.0,0.0,1.0,0.0,256.0,1
2949,1.0,60.0,13.0,13.0,2.0,0.0,0.0,4.684017864,2.0,0.0,0.0,1.0,0.0,5.0,1
2950,0.0,89.0,17.0,17.0,0.0,0.0,0.0,4.708528853,18.0,0.0,0.0,1.0,0.0,21.0,1
2951,0.0,14.0,16.0,16.0,0.0,0.0,0.0,4.087567555,11.0,0.0,0.0,1.0,1.0,22.0,-1
2954,0.0,39.0,12.0,12.0,0.0,0.0,0.0,4.061205143,14.0,0.0,0.0,1.0,3.0,34.0,1
2956,1.0,85.0,33.0,33.0,1.0,0.0,0.0,4.74906462,1.0,0.0,0.0,2.0,1.0,18.0,-1
2957,0.0,20.0,19.0,19.0,0.0,0.0,0.0,4.099997968,20.0,1.0,1.0,1.0,0.0,151.0,1
2958,2.0,17.0,28.0,28.0,0.0,0.0,0.0,4.197365446,2.0,0.0,0.0,1.0,1.0,16.0,-1
2959,0.0,42.0,28.0,28.0,0.0,0.0,0.0,4.667660775,1.0,0.0,0.0,1.0,1.0,1.0,-1
2960,0.0,62.0,14.0,14.0,0.0,85.0,2.0,5.37602576,5.0,0.0,0.0,0.0,0.0,0.0,-1
2961,0.0,0.0,18.0,15.0,0.0,0.0,0.0,3.589275071,1.0,0.0,0.0,1.0,0.0,0.0,1
2962,1.0,5.0,24.0,24.0,0.0,0.0,0.0,4.003259028,1.0,0.0,0.0,1.0,0.0,1.0,-1
2963,1.0,1.0,30.0,30.0,0.0,0.0,0.0,4.286629487,13.0,0.0,0.0,1.0,1.0,2.0,-1
2964,0.0,0.0,21.0,21.0,0.0,0.0,0.0,4.039148672,0.0,0.0,0.0,1.0,0.0,1.0,1
2965,0.0,33.0,20.0,20.0,1.0,0.0,0.0,4.372905595,4.0,0.0,0.0,1.0,0.0,0.0,1
2966,0.0,118.0,16.0,16.0,2.0,0.0,0.0,4.502132908,0.0,0.0,0.0,1.0,0.0,3.0,1
2967,0.0,0.0,10.0,10.0,0.0,0.0,0.0,3.337175341,17.0,0.0,0.0,1.0,1.0,118.0,1
2969,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.082597923,13.0,0.0,0.0,1.0,0.0,63.0,1
2970,0.0,14.0,19.0,19.0,0.0,0.0,0.0,4.096439345,12.0,0.0,0.0,1.0,1.0,50.0,1
2971,0.0,0.0,13.0,13.0,0.0,0.0,0.0,3.521928095,7.0,0.0,0.0,1.0,0.0,257.0,1
2972,2.0,1.0,21.0,21.0,0.0,0.0,0.0,3.978333581,2.0,0.0,0.0,1.0,1.0,13.0,-1
2973,1.0,20.0,19.0,19.0,0.0,0.0,0.0,4.351837256,2.0,0.0,0.0,1.0,1.0,13.0,-1
2975,0.0,42.0,18.0,18.0,0.0,0.0,0.0,4.804457474,0.0,0.0,0.0,1.0,0.0,0.0,1
2976,1.0,1.0,14.0,14.0,0.0,0.0,0.0,3.788754914,15.0,0.0,0.0,1.0,0.0,21.0,-1
2978,2.0,1.0,40.0,40.0,0.0,0.0,0.0,4.214661719,22.0,0.0,0.0,1.0,0.0,5.0,-1
2979,0.0,58.0,14.0,14.0,1.0,157.0,3.0,4.789210943,1.0,0.0,0.0,2.0,1.0,0.0,-1
2980,0.0,13.0,16.0,16.0,0.0,0.0,0.0,3.964811724,1.0,0.0,0.0,1.0,0.0,1.0,1
2981,0.0,11.0,12.0,12.0,0.0,0.0,0.0,3.672905595,3.0,0.0,0.0,1.0,0.0,0.0,1
2982,0.0,68.0,15.0,15.0,2.0,0.0,0.0,4.697874075,0.0,0.0,0.0,1.0,0.0,1.0,1
2985,0.0,10.0,25.0,25.0,0.0,0.0,0.0,4.433634982,2.0,0.0,0.0,1.0,1.0,15.0,-1
2986,0.0,3.0,23.0,23.0,0.0,0.0,0.0,4.225619877,9.0,0.0,0.0,1.0,1.0,1.0,-1
2987,0.0,82.0,14.0,14.0,2.0,0.0,0.0,4.878975484,1.0,0.0,0.0,1.0,0.0,4.0,1
2988,0.0,11.0,14.0,11.0,0.0,0.0,0.0,4.054229297,1.0,0.0,0.0,1.0,0.0,0.0,1
2989,2.0,17.0,34.0,34.0,0.0,0.0,0.0,4.275663107,2.0,0.0,0.0,1.0,1.0,16.0,-1
2990,0.0,0.0,20.0,20.0,0.0,0.0,0.0,3.986187965,8.0,0.0,0.0,1.0,1.0,75.0,1
2991,0.0,8.0,15.0,15.0,0.0,0.0,0.0,3.898068512,22.0,0.0,0.0,1.0,1.0,4.0,1
2993,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.326706578,9.0,0.0,0.0,1.0,1.0,4.0,-1
2994,0.0,17.0,12.0,12.0,0.0,0.0,0.0,3.980157597,14.0,0.0,0.0,1.0,0.0,91.0,1
2995,0.0,4.0,13.0,13.0,0.0,0.0,0.0,3.70346519,15.0,0.0,0.0,1.0,1.0,8.0,-1
2996,0.0,1.0,12.0,12.0,0.0,0.0,0.0,3.975418018,3.0,0.0,0.0,1.0,1.0,7.0,-1
2998,0.0,11.0,11.0,11.0,0.0,0.0,0.0,4.086790375,3.0,0.0,0.0,1.0,2.0,25.0,-1
2999,1.0,10.0,28.0,28.0,0.0,0.0,0.0,4.116408566,2.0,0.0,0.0,1.0,1.0,16.0,-1
3000,0.0,1.0,24.0,24.0,0.0,0.0,0.0,4.116729297,2.0,0.0,0.0,1.0,2.0,1.0,-1
3001,0.0,13.0,11.0,11.0,0.0,0.0,0.0,3.902518266,1.0,0.0,0.0,1.0,0.0,0.0,-1
3002,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.41781237,9.0,0.0,0.0,1.0,1.0,4.0,-1
3003,0.0,21.0,14.0,14.0,1.0,0.0,0.0,4.156218686,0.0,0.0,0.0,1.0,0.0,0.0,1
3004,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.845350937,2.0,0.0,0.0,1.0,0.0,31.0,1
3005,0.0,33.0,13.0,13.0,0.0,0.0,0.0,4.402659493,20.0,0.0,0.0,1.0,1.0,91.0,1
